id_old,jad_id,books_old,chapters_old,verses_old,books_new,chapters_new,verses_new,full_match_book,full_match_chapter,full_match_verse,partial_match_book,partial_match_chapter,partial_match_verse,all_found_books,all_found_chapters,all_found_verses
904,jad_occurrence__904,[49],[23],['Matthaeus 23:38'],"[49, 49]","[23, 23]","['Matthaeus 23:38', 'Matthaeus 23:39']",False,False,False,True,True,True,True,True,True
905,jad_occurrence__905,"[23, 29, 29, 29, 29, 51, 52, 54]","[1, 1, 1, 1, 2, 5, 50, 59]","['Ioannes 5:2', 'Isaias 1:20', 'Isaias 1:3', 'Isaias 1:8', 'Isaias 50:11', 'Lucas 1:44', 'Psalmi 59:11', 'Romanos 2:24']","[23, 29, 29, 29, 29, 49, 51, 51, 52, 54]","[1, 1, 1, 2, 5, 16, 23, 27, 50, 59]","['Ioannes 5:2', 'Isaias 1:20', 'Isaias 1:3', 'Isaias 1:8', 'Isaias 50:11', 'Lucas 16:16', 'Lucas 23:21', 'Matthaeus 27:29', 'Psalmi 59:11', 'Romanos 2:24']",False,False,False,True,True,True,True,True,False
906,jad_occurrence__906,"[2, 23, 34]","[9, 12, 22]","['Daniel 9:24', 'Exodus 12:6', 'Psalmi 22:16']","[2, 23, 34]","[9, 12, 22]","['Daniel 9:24', 'Exodus 12:6', 'Psalmi 22:16']",True,True,True,True,True,True,True,True,True
910,jad_occurrence__910,"[49, 49, 50]","[1, 4, 27]","['Marcus 1:12', 'Matthaeus 27:57', 'Matthaeus 4:2']",[],[],[],False,False,False,False,False,False,False,False,False
911,jad_occurrence__911,"[2, 19, 22, 30, 49, 52]","[1, 1, 1, 2, 4, 11]","['Exodus 1:8', 'Ieremias 4:23', 'Ioannes 11:48', 'Iob 1:21', 'Matthaeus 2:16', 'Tobias 1:19']","[2, 19, 22, 30, 49, 52]","[1, 1, 1, 2, 4, 11]","['Exodus 1:11', 'Ieremias 4:23', 'Ioannes 11:48', 'Iob 1:21', 'Matthaeus 2:16', 'Tobias 1:16']",True,True,False,True,True,True,True,True,False
912,jad_occurrence__912,[2],[14],['Exodus 14:0'],[2],[14],['Exodus 14:0'],True,True,True,True,True,True,True,True,True
915,jad_occurrence__915,"[23, 23, 23, 23, 23, 23, 23, 24, 53, 55]","[8, 12, 17, 17, 20, 25, 51, 55, 131, 131]","['1 Corinthios 12:8', 'Actus Apostolorum 8:18', 'Proverbia 20:21', 'Psalmi 131:1', 'Psalmi 131:2', 'Psalmi 17:2', 'Psalmi 17:8', 'Psalmi 25:1', 'Psalmi 51:19', 'Psalmi 55:22']","[23, 23, 23, 23, 23, 23, 23, 24, 53, 55]","[8, 12, 17, 17, 20, 25, 51, 55, 131, 131]","['1 Corinthios 12:8', 'Actus Apostolorum 8:20', 'Proverbia 20:21', 'Psalmi 131:1', 'Psalmi 131:2', 'Psalmi 17:2', 'Psalmi 17:8', 'Psalmi 25:1', 'Psalmi 51:19', 'Psalmi 55:22']",True,True,False,True,True,True,True,True,False
916,jad_occurrence__916,"[23, 23, 23, 34, 58, 58]","[5, 5, 9, 119, 137, 145]","['Daniel 9:14', 'Ephesios 5:15', 'Ephesios 5:18', 'Psalmi 119:49', 'Psalmi 137:1', 'Psalmi 145:15']","[23, 23, 23, 34, 49, 58, 58]","[3, 5, 5, 22, 119, 137, 145]","['Daniel 3:28', 'Ephesios 5:15', 'Ephesios 5:18', 'Matthaeus 22:2', 'Psalmi 119:49', 'Psalmi 137:1', 'Psalmi 145:15']",False,False,False,True,True,True,True,False,False
917,jad_occurrence__917,"[1, 23, 51, 52]","[11, 13, 49, 69]","['Genesis 49:10', 'Ioannes 11:47', 'Lucas 13:34', 'Psalmi 69:28']","[1, 52, 75]","[3, 11, 49]","['Apocalypsis 3:5', 'Genesis 49:10', 'Ioannes 11:47']",False,False,False,True,True,True,False,False,False
918,jad_occurrence__918,"[49, 55]","[12, 21]","['1 Corinthios 12:8', 'Matthaeus 21:12']","[49, 55]","[12, 21]","['1 Corinthios 12:4', 'Matthaeus 21:12']",True,True,False,True,True,True,True,True,False
919,jad_occurrence__919,"[23, 34, 49, 49, 51]","[9, 12, 19, 22, 25]","['Daniel 9:14', 'Lucas 12:36', 'Matthaeus 22:2', 'Matthaeus 25:10', 'Psalmi 19:5']","[23, 49, 49, 51, 54, 58]","[2, 5, 12, 19, 22, 25]","['Ephesios 5:15', 'Lucas 12:36', 'Matthaeus 22:2', 'Matthaeus 25:10', 'Psalmi 19:5', 'Romanos 2:6']",False,False,False,True,True,True,False,False,False
920,jad_occurrence__920,"[1, 5, 23, 52]","[3, 11, 32, 35]","['Deuteronomium 32:24', 'Genesis 3:14', 'Ioannes 11:48', 'Psalmi 35:20']","[1, 5, 23, 52]","[3, 11, 32, 35]","['Deuteronomium 32:24', 'Genesis 3:14', 'Ioannes 11:48', 'Psalmi 35:20']",True,True,True,True,True,True,True,True,True
928,jad_occurrence__928,"[16, 23, 31, 45, 52]","[2, 4, 11, 12, 35]","['2 Paralipomenon 35:25', 'Ioannes 11:48', 'Lamentationes 4:20', 'Psalmi 2:1', 'Zacharias 12:10']","[16, 31, 45, 52]","[4, 11, 12, 35]","['2 Paralipomenon 35:25', 'Ioannes 11:48', 'Lamentationes 4:20', 'Zacharias 12:10']",False,False,False,True,True,True,False,False,False
933,jad_occurrence__933,"[1, 49]","[19, 24]","['Genesis 19:24', 'Matthaeus 24:2']","[1, 49, 51]","[19, 21, 27]","['Genesis 19:15', 'Lucas 21:20', 'Matthaeus 27:50']",False,False,False,True,True,False,True,False,False
935,jad_occurrence__935,"[51, 53]","[4, 7]","['Actus Apostolorum 7:56', 'Lucas 4:9']","[49, 51, 53, 68]","[1, 1, 24, 27]","['Actus Apostolorum 1:13', 'Iacobi 1:1', 'Lucas 24:18', 'Matthaeus 27:50']",False,False,False,True,False,False,True,False,False
936,jad_occurrence__936,"[23, 52]","[11, 37]","['Ioannes 11:48', 'Psalmi 37:12']","[23, 52]","[11, 31]","['Ioannes 11:48', 'Psalmi 31:20']",True,False,False,True,True,True,True,False,False
937,jad_occurrence__937,"[53, 53, 53]","[26, 26, 26]","['Actus Apostolorum 26:2', 'Actus Apostolorum 26:24', 'Actus Apostolorum 26:27']","[53, 53, 53]","[26, 26, 26]","['Actus Apostolorum 26:2', 'Actus Apostolorum 26:24', 'Actus Apostolorum 26:26']",True,True,False,True,True,True,True,True,False
938,jad_occurrence__938,"[5, 24]","[19, 32]","['Deuteronomium 32:35', 'Proverbia 19:29']",[49],[27],['Matthaeus 27:50'],False,False,False,False,False,False,False,False,False
939,jad_occurrence__939,[23],[80],['Psalmi 80:13'],[23],[80],['Psalmi 80:13'],True,True,True,True,True,True,True,True,True
940,jad_occurrence__940,"[9, 12, 29]","[2, 11, 17]","['1 Samuel 17:34', '2 Regum 2:24', 'Isaias 11:7']","[9, 12, 29]","[2, 11, 17]","['1 Samuel 17:34', '2 Regum 2:24', 'Isaias 11:7']",True,True,True,True,True,True,True,True,True
941,jad_occurrence__941,[55],[6],['1 Corinthios 6:13'],[55],[6],['1 Corinthios 6:13'],True,True,True,True,True,True,True,True,True
942,jad_occurrence__942,"[6, 11]","[6, 16]","['1 Regum 16:34', 'Josue 6:1']",[],[],[],False,False,False,False,False,False,False,False,False
943,jad_occurrence__943,[23],[51],['Psalmi 51:3'],[23],[51],['Psalmi 51:3'],True,True,True,True,True,True,True,True,True
944,jad_occurrence__944,[30],[8],['Ieremias 8:1'],[30],[8],['Ieremias 8:1'],True,True,True,True,True,True,True,True,True
945,jad_occurrence__945,"[29, 29, 31, 54, 54, 54]","[1, 1, 3, 9, 11, 11]","['Isaias 1:4', 'Isaias 1:9', 'Lamentationes 3:22', 'Romanos 11:1', 'Romanos 11:5', 'Romanos 9:22']","[29, 29, 31, 54, 54, 54]","[1, 1, 3, 9, 11, 11]","['Isaias 1:4', 'Isaias 1:9', 'Lamentationes 3:22', 'Romanos 11:1', 'Romanos 11:5', 'Romanos 9:22']",True,True,True,True,True,True,True,True,True
946,jad_occurrence__946,[23],[44],['Psalmi 44:3'],"[23, 23, 31]","[2, 44, 44]","['Lamentationes 2:4', 'Psalmi 44:2', 'Psalmi 44:3']",False,False,False,True,True,True,True,True,True
947,jad_occurrence__947,"[10, 23, 49]","[17, 18, 27]","['2 Samuel 17:1', 'Matthaeus 27:3', 'Psalmi 18:43']","[10, 10, 23, 49]","[15, 17, 18, 27]","['2 Samuel 15:12', '2 Samuel 17:23', 'Matthaeus 27:3', 'Psalmi 18:43']",False,False,False,True,True,True,True,True,False
948,jad_occurrence__948,"[34, 49, 49]","[9, 18, 24]","['Daniel 9:26', 'Matthaeus 18:34', 'Matthaeus 24:2']","[34, 49, 49]","[9, 18, 24]","['Daniel 9:26', 'Matthaeus 18:34', 'Matthaeus 24:2']",True,True,True,True,True,True,True,True,True
949,jad_occurrence__949,"[6, 11, 49, 50, 50, 51]","[5, 6, 10, 10, 16, 20]","['1 Regum 16:34', 'Josue 6:1', 'Lucas 10:30', 'Marcus 10:46', 'Marcus 5:22', 'Matthaeus 20:29']","[6, 11, 49, 49, 50, 51]","[4, 6, 10, 10, 16, 20]","['1 Regum 16:34', 'Josue 6:1', 'Lucas 10:30', 'Marcus 10:46', 'Matthaeus 20:29', 'Matthaeus 4:16']",False,False,False,True,True,True,True,False,False
950,jad_occurrence__950,"[41, 42, 43]","[0, 0, 0]","['Habacuc 0:0', 'Nahum 0:0', 'Sophonias 0:0']","[0, 0, 41, 42, 43, 43]","[0, 0, 0, 0, 0, 3]","['Habacuc 0:0', 'Jerusalem 0:0', 'Nahum 0:0', 'Reign of Josiah 0:0', 'Sophonias 0:0', 'Sophonias 3:8']",False,False,False,True,True,True,True,True,True
951,jad_occurrence__951,"[1, 6, 6, 10]","[5, 5, 6, 14]","['2 Samuel 5:6', 'Genesis 14:18', 'Josue 5:10', 'Josue 6:20']","[1, 6, 6, 7, 9, 9, 10]","[1, 3, 5, 6, 9, 14, 17]","['1 Samuel 17:54', '1 Samuel 9:4', '2 Samuel 5:6', 'Genesis 14:18', 'Iudices 1:8', 'Josue 3:0', 'Josue 6:0']",False,False,False,True,True,True,True,True,False
952,jad_occurrence__952,"[23, 23, 51, 52]","[2, 4, 11, 19]","['Ioannes 11:48', 'Lucas 19:41', 'Psalmi 2:4', 'Psalmi 4:1']","[23, 23, 34, 51, 52]","[2, 4, 11, 12, 19]","['Daniel 12:2', 'Ioannes 11:48', 'Lucas 19:41', 'Psalmi 2:4', 'Psalmi 4:1']",False,False,False,True,True,True,True,True,True
953,jad_occurrence__953,"[5, 23]","[19, 80]","['Deuteronomium 19:5', 'Psalmi 80:13']","[5, 11, 23]","[0, 0, 0]","['1 Regum 0:0', 'Deuteronomium 0:0', 'Psalmi 0:0']",False,False,False,True,False,False,True,False,False
954,jad_occurrence__954,"[23, 53]","[7, 129]","['Actus Apostolorum 7:51', 'Psalmi 129:4']","[23, 53]","[7, 129]","['Actus Apostolorum 7:51', 'Psalmi 129:4']",True,True,True,True,True,True,True,True,True
955,jad_occurrence__955,"[33, 33, 33, 33, 33, 33]","[24, 24, 24, 24, 24, 24]","['Ezechiel 24:16', 'Ezechiel 24:18', 'Ezechiel 24:22', 'Ezechiel 24:24', 'Ezechiel 24:24', 'Ezechiel 24:25']","[33, 33, 33, 33, 33, 33]","[24, 24, 24, 24, 24, 24]","['Ezechiel 24:15', 'Ezechiel 24:16', 'Ezechiel 24:17', 'Ezechiel 24:20', 'Ezechiel 24:20', 'Ezechiel 24:23']",True,True,False,True,True,True,True,True,False
956,jad_occurrence__956,[30],[16],['Ieremias 16:16'],[30],[16],['Ieremias 16:16'],True,True,True,True,True,True,True,True,True
958,jad_occurrence__958,"[1, 12, 29, 29]","[7, 15, 16, 17]","['2 Regum 16:9', 'Genesis 15:2', 'Isaias 17:1', 'Isaias 7:8']",[],[],[],False,False,False,False,False,False,False,False,False
959,jad_occurrence__959,"[22, 24, 50]","[5, 9, 34]","['Iob 34:11', 'Marcus 9:48', 'Proverbia 5:22']","[22, 24, 29]","[5, 11, 66]","['Iob 11:6', 'Isaias 66:24', 'Proverbia 5:22']",False,False,False,True,True,True,False,False,False
960,jad_occurrence__960,[33],[34],['Ezechiel 34:2'],[33],[34],['Ezechiel 34:2'],True,True,True,True,True,True,True,True,True
961,jad_occurrence__961,"[51, 52, 52]","[11, 19, 19]","['Ioannes 11:48', 'Ioannes 19:15', 'Lucas 19:14']","[51, 52, 52]","[11, 19, 19]","['Ioannes 11:48', 'Ioannes 19:15', 'Lucas 19:14']",True,True,True,True,True,True,True,True,True
963,jad_occurrence__963,"[23, 52]","[3, 54]","['Ioannes 3:19', 'Psalmi 54:4']",[],[],[],False,False,False,False,False,False,False,False,False
964,jad_occurrence__964,"[49, 52]","[11, 24]","['Ioannes 11:48', 'Matthaeus 24:21']",[],[],[],False,False,False,False,False,False,False,False,False
965,jad_occurrence__965,"[49, 49, 52, 52, 52, 54]","[6, 8, 8, 19, 21, 22]","['Ioannes 19:6', 'Ioannes 8:4', 'Ioannes 8:7', 'Matthaeus 21:25', 'Matthaeus 22:17', 'Romanos 6:9']","[49, 51, 52, 52, 52, 54]","[6, 8, 8, 19, 20, 22]","['Ioannes 19:15', 'Ioannes 8:4', 'Ioannes 8:7', 'Lucas 20:5', 'Matthaeus 22:17', 'Romanos 6:9']",False,False,False,True,True,True,True,False,False
966,jad_occurrence__966,"[4, 34, 51, 52, 52, 55, 58]","[6, 9, 11, 15, 20, 21, 24]","['1 Corinthios 15:46', 'Daniel 9:24', 'Ephesios 6:12', 'Ioannes 11:48', 'Ioannes 20:28', 'Lucas 24:21', 'Numeri 21:6']","[4, 34, 51, 52, 52, 55, 58]","[6, 9, 11, 15, 20, 21, 24]","['1 Corinthios 15:46', 'Daniel 9:24', 'Ephesios 6:12', 'Ioannes 11:48', 'Ioannes 20:28', 'Lucas 24:21', 'Numeri 21:4']",True,True,False,True,True,True,True,True,False
968,jad_occurrence__968,"[29, 29]","[10, 10]","['Isaias 10:12', 'Isaias 10:5']","[29, 29, 29]","[10, 10, 10]","['Isaias 10:5', 'Isaias 10:5', 'Isaias 10:5']",False,False,False,True,True,True,True,True,False
970,jad_occurrence__970,[62],[2],['2 Thessalonicenses 2:3'],[62],[2],['2 Thessalonicenses 2:3'],True,True,True,True,True,True,True,True,True
972,jad_occurrence__972,[49],[27],['Matthaeus 27:9'],[],[],[],False,False,False,False,False,False,False,False,False
974,jad_occurrence__974,"[33, 49]","[24, 33]","['Ezechiel 33:11', 'Matthaeus 24:2']","[33, 49]","[18, 24]","['Ezechiel 18:23', 'Matthaeus 24:2']",True,False,False,True,True,True,True,False,False
975,jad_occurrence__975,[49],[27],['Matthaeus 27:50'],"[49, 52]","[20, 27]","['Ioannes 20:6', 'Matthaeus 27:50']",False,False,False,True,True,True,True,True,True
976,jad_occurrence__976,[51],[24],['Lucas 24:13'],[51],[24],['Lucas 24:13'],True,True,True,True,True,True,True,True,True
977,jad_occurrence__977,[75],[13],['Apocalypsis 13:3'],[75],[13],['Apocalypsis 13:3'],True,True,True,True,True,True,True,True,True
980,jad_occurrence__980,"[49, 49, 50, 52, 53, 70, 75]","[1, 1, 12, 16, 21, 24, 27]","['2 Petri 1:14', 'Actus Apostolorum 12:17', 'Apocalypsis 1:9', 'Ioannes 21:24', 'Marcus 16:15', 'Matthaeus 24:2', 'Matthaeus 27:50']","[49, 75]","[1, 27]","['Apocalypsis 1:9', 'Matthaeus 27:50']",False,False,False,True,True,True,False,False,False
982,jad_occurrence__982,"[49, 52]","[8, 11]","['Ioannes 11:47', 'Matthaeus 8:12']","[49, 52]","[8, 11]","['Ioannes 11:47', 'Matthaeus 8:12']",True,True,True,True,True,True,True,True,True
983,jad_occurrence__983,"[23, 49, 54]","[11, 23, 115]","['Matthaeus 23:37', 'Psalmi 115:3', 'Romanos 11:25']","[23, 49, 49, 49, 54]","[11, 23, 23, 23, 115]","['Matthaeus 23:37', 'Matthaeus 23:38', 'Matthaeus 23:39', 'Psalmi 115:3', 'Romanos 11:25']",False,False,False,True,True,True,True,True,True
984,jad_occurrence__984,[49],[22],['Matthaeus 22:15'],[],[],[],False,False,False,False,False,False,False,False,False
985,jad_occurrence__985,[53],[12],['Actus Apostolorum 12:2'],"[52, 53]","[12, 21]","['Actus Apostolorum 12:2', 'Ioannes 21:18']",False,False,False,True,True,True,True,True,True
986,jad_occurrence__986,"[1, 52, 54, 58]","[5, 10, 19, 27]","['Ephesios 5:23', 'Genesis 27:40', 'Ioannes 19:17', 'Romanos 10:3']","[1, 51, 52, 54, 54, 58]","[1, 10, 11, 19, 24, 27]","['Ephesios 1:22', 'Genesis 27:40', 'Ioannes 19:30', 'Lucas 24:46', 'Romanos 10:3', 'Romanos 11:25']",False,False,False,True,True,True,True,False,False
987,jad_occurrence__987,"[11, 49]","[18, 27]","['1 Regum 18:42', 'Matthaeus 27:25']","[11, 11, 49]","[18, 18, 27]","['1 Regum 18:38', '1 Regum 18:42', 'Matthaeus 27:25']",False,False,False,True,True,True,True,True,True
988,jad_occurrence__988,[12],[2],['2 Regum 2:23'],"[12, 49]","[2, 27]","['2 Regum 2:23', 'Matthaeus 27:22']",False,False,False,True,True,True,True,True,True
990,jad_occurrence__990,[49],[27],['Matthaeus 27:50'],[],[],[],False,False,False,False,False,False,False,False,False
991,jad_occurrence__991,"[29, 46, 46]","[3, 4, 40]","['Isaias 40:3', 'Malachias 3:1', 'Malachias 4:5']","[29, 46, 46]","[3, 4, 40]","['Isaias 40:3', 'Malachias 3:1', 'Malachias 4:5']",True,True,True,True,True,True,True,True,True
992,jad_occurrence__992,"[34, 49, 52]","[9, 19, 27]","['Daniel 9:24', 'Ioannes 19:14', 'Matthaeus 27:50']","[34, 49, 52]","[9, 19, 24]","['Daniel 9:24', 'Ioannes 19:15', 'Matthaeus 24:2']",True,False,False,True,True,True,True,False,False
993,jad_occurrence__993,[34],[9],['Daniel 9:26'],"[34, 34]","[9, 9]","['Daniel 9:26', 'Daniel 9:26']",False,False,False,True,True,True,True,True,True
994,jad_occurrence__994,"[29, 49, 49]","[7, 13, 21]","['Isaias 7:14', 'Matthaeus 13:14', 'Matthaeus 21:38']","[29, 49]","[6, 21]","['Isaias 6:11', 'Matthaeus 21:38']",False,False,False,True,True,True,True,False,False
997,jad_occurrence__997,"[23, 29, 45, 49, 52, 54]","[11, 13, 19, 23, 53, 69]","['Ioannes 19:34', 'Isaias 53:4', 'Matthaeus 23:38', 'Psalmi 69:23', 'Romanos 11:10', 'Zacharias 13:7']","[23, 23, 23, 29, 45, 49, 52, 54, 54]","[11, 11, 13, 19, 23, 53, 69, 69, 69]","['Ioannes 19:34', 'Isaias 53:4', 'Matthaeus 23:38', 'Psalmi 69:23', 'Psalmi 69:24', 'Psalmi 69:25', 'Romanos 11:10', 'Romanos 11:10', 'Zacharias 13:7']",False,False,False,True,True,True,True,True,True
1000,jad_occurrence__1000,[12],[2],['2 Regum 2:23'],"[12, 49, 53]","[1, 2, 24]","['2 Regum 2:23', 'Actus Apostolorum 1:9', 'Matthaeus 24:2']",False,False,False,True,True,True,True,True,True
1001,jad_occurrence__1001,[37],[5],['Amos 5:18'],[37],[5],['Amos 5:18'],True,True,True,True,True,True,True,True,True
1002,jad_occurrence__1002,"[1, 29, 30, 34, 35, 40]","[5, 6, 7, 9, 12, 31]","['Daniel 9:24', 'Genesis 12:3', 'Ieremias 31:31', 'Isaias 7:14', 'Micheas 5:2', 'Osee 6:2']","[1, 29, 30, 34, 40]","[5, 7, 9, 12, 31]","['Daniel 9:24', 'Genesis 12:3', 'Ieremias 31:31', 'Isaias 7:14', 'Micheas 5:2']",False,False,False,True,True,True,False,False,False
1003,jad_occurrence__1003,"[12, 23, 49]","[2, 27, 80]","['2 Regum 2:23', 'Matthaeus 27:22', 'Psalmi 80:13']","[12, 23, 51]","[2, 23, 80]","['2 Regum 2:23', 'Lucas 23:21', 'Psalmi 80:13']",False,False,False,True,True,True,False,False,False
1004,jad_occurrence__1004,"[49, 52, 56]","[6, 8, 27]","['2 Corinthios 8:9', 'Ioannes 6:51', 'Matthaeus 27:25']","[49, 52, 52, 56]","[3, 6, 8, 16]","['2 Corinthios 8:9', 'Ioannes 16:2', 'Ioannes 6:51', 'Matthaeus 3:2']",False,False,False,True,True,True,True,False,False
1005,jad_occurrence__1005,"[10, 23, 23, 49, 51]","[15, 19, 27, 109, 109]","['2 Samuel 15:31', 'Lucas 19:23', 'Matthaeus 27:3', 'Psalmi 109:11', 'Psalmi 109:12']","[23, 23, 49]","[27, 109, 109]","['Matthaeus 27:3', 'Psalmi 109:11', 'Psalmi 109:12']",False,False,False,True,True,True,False,False,False
1006,jad_occurrence__1006,"[12, 53]","[1, 2]","['2 Regum 2:23', 'Actus Apostolorum 1:9']","[12, 49, 53]","[1, 2, 27]","['2 Regum 2:23', 'Actus Apostolorum 1:9', 'Matthaeus 27:39']",False,False,False,True,True,True,True,True,True
1010,jad_occurrence__1010,"[12, 49, 54]","[1, 2, 27]","['2 Regum 2:23', 'Matthaeus 27:29', 'Romanos 1:20']","[12, 49, 54]","[1, 2, 27]","['2 Regum 2:23', 'Matthaeus 27:29', 'Romanos 1:20']",True,True,True,True,True,True,True,True,True
1012,jad_occurrence__1012,"[23, 54, 54]","[9, 11, 59]","['Psalmi 59:11', 'Romanos 11:17', 'Romanos 9:22']","[54, 54]","[9, 11]","['Romanos 11:21', 'Romanos 9:22']",False,False,False,True,True,True,False,False,False
1013,jad_occurrence__1013,"[49, 51]","[8, 13]","['Lucas 13:32', 'Matthaeus 8:20']","[49, 51]","[8, 13]","['Lucas 13:32', 'Matthaeus 8:20']",True,True,True,True,True,True,True,True,True
1017,jad_occurrence__1017,"[49, 52, 57, 68]","[2, 5, 11, 22]","['Galatas 2:4', 'Iacobi 5:3', 'Ioannes 11:48', 'Matthaeus 22:16']","[52, 52, 54, 57]","[2, 2, 3, 11]","['Galatas 2:4', 'Ioannes 11:48', 'Ioannes 3:2', 'Romanos 2:5']",False,False,False,True,True,True,False,False,False
1018,jad_occurrence__1018,"[53, 54]","[11, 18]","['Actus Apostolorum 18:6', 'Romanos 11:10']",[],[],[],False,False,False,False,False,False,False,False,False
1019,jad_occurrence__1019,"[34, 49]","[9, 24]","['Daniel 9:25', 'Matthaeus 24:22']","[34, 34, 49]","[9, 9, 24]","['Daniel 9:24', 'Daniel 9:26', 'Matthaeus 24:22']",False,False,False,True,True,True,True,True,False
1021,jad_occurrence__1021,"[52, 52, 52, 52, 52, 52, 52, 52]","[11, 11, 11, 11, 11, 11, 11, 11]","['Ioannes 11:20', 'Ioannes 11:25', 'Ioannes 11:26', 'Ioannes 11:35', 'Ioannes 11:43', 'Ioannes 11:48', 'Ioannes 11:50', 'Ioannes 11:52']","[52, 52, 52, 52, 52, 52, 52]","[11, 11, 11, 11, 11, 11, 11]","['Ioannes 11:20', 'Ioannes 11:25', 'Ioannes 11:35', 'Ioannes 11:44', 'Ioannes 11:48', 'Ioannes 11:50', 'Ioannes 11:52']",False,False,False,True,True,True,True,True,False
1022,jad_occurrence__1022,"[2, 2, 29, 49, 49, 49, 51, 51, 51, 51, 51, 51, 51]","[19, 19, 19, 19, 20, 20, 21, 21, 21, 21, 22, 24, 58]","['Exodus 20:1', 'Exodus 22:1', 'Isaias 58:7', 'Lucas 19:1', 'Lucas 19:12', 'Lucas 19:40', 'Lucas 19:41', 'Lucas 20:9', 'Lucas 21:11', 'Lucas 21:15', 'Matthaeus 21:12', 'Matthaeus 21:41', 'Matthaeus 24:7']","[2, 5, 29, 29, 30, 34, 45, 51, 51]","[0, 0, 0, 4, 9, 19, 22, 34, 58]","['Daniel 0:0', 'Deuteronomium 34:9', 'Exodus 22:1', 'Ieremias 0:0', 'Isaias 0:0', 'Isaias 58:7', 'Lucas 19:38', 'Lucas 4:18', 'Zacharias 9:9']",False,False,False,True,True,True,False,False,False
1023,jad_occurrence__1023,[12],[2],['2 Regum 2:23'],[12],[2],['2 Regum 2:23'],True,True,True,True,True,True,True,True,True
1024,jad_occurrence__1024,"[49, 49]","[22, 22]","['Matthaeus 22:1', 'Matthaeus 22:14']","[49, 49]","[22, 22]","['Matthaeus 22:5', 'Matthaeus 22:9']",True,True,False,True,True,False,True,True,False
1025,jad_occurrence__1025,"[23, 64]","[3, 74]","['2 Timotheum 3:12', 'Psalmi 74:4']","[23, 64]","[3, 74]","['2 Timotheum 3:12', 'Psalmi 74:4']",True,True,True,True,True,True,True,True,True
1026,jad_occurrence__1026,"[23, 52, 54]","[10, 11, 28]","['Ioannes 10:38', 'Psalmi 28:5', 'Romanos 11:26']","[52, 52]","[10, 10]","['Ioannes 10:25', 'Ioannes 10:38']",False,False,False,True,True,True,False,False,False
1027,jad_occurrence__1027,"[1, 54, 54]","[4, 11, 13]","['Genesis 4:15', 'Romanos 11:17', 'Romanos 13:1']","[1, 23, 54, 54, 54]","[4, 11, 11, 13, 59]","['Genesis 4:15', 'Psalmi 59:11', 'Romanos 11:20', 'Romanos 11:24', 'Romanos 13:1']",False,False,False,True,True,True,True,True,False
1028,jad_occurrence__1028,"[23, 52]","[11, 53]","['Ioannes 11:48', 'Psalmi 53:4']","[23, 52]","[11, 14]","['Ioannes 11:48', 'Psalmi 14:4']",True,False,False,True,True,True,True,False,False
1029,jad_occurrence__1029,"[49, 52, 54, 54, 54, 54, 54]","[1, 3, 9, 9, 10, 11, 11]","['Ioannes 11:48', 'Matthaeus 3:9', 'Romanos 10:3', 'Romanos 11:25', 'Romanos 1:17', 'Romanos 9:30', 'Romanos 9:32']","[49, 52, 54, 54, 54, 54, 54]","[3, 5, 9, 9, 10, 11, 11]","['Ioannes 11:48', 'Matthaeus 3:9', 'Romanos 10:3', 'Romanos 11:25', 'Romanos 5:1', 'Romanos 9:30', 'Romanos 9:32']",True,False,False,True,True,True,True,False,False
1030,jad_occurrence__1030,"[52, 52, 52, 52, 52]","[11, 11, 11, 11, 12]","['Ioannes 11:20', 'Ioannes 11:25', 'Ioannes 11:35', 'Ioannes 11:9', 'Ioannes 12:3']","[52, 52, 52, 52, 52]","[11, 11, 11, 11, 11]","['Ioannes 11:20', 'Ioannes 11:25', 'Ioannes 11:35', 'Ioannes 11:44', 'Ioannes 11:9']",True,False,False,True,True,True,True,False,False
1031,jad_occurrence__1031,"[49, 49, 50, 51, 51, 51, 53]","[6, 13, 19, 19, 21, 21, 25]","['Actus Apostolorum 6:10', 'Lucas 19:2', 'Lucas 19:39', 'Lucas 21:11', 'Marcus 13:7', 'Matthaeus 21:33', 'Matthaeus 25:14']","[51, 51, 51, 51, 51, 51, 51, 51]","[19, 19, 19, 19, 19, 19, 20, 21]","['Lucas 19:1', 'Lucas 19:12', 'Lucas 19:14', 'Lucas 19:20', 'Lucas 19:40', 'Lucas 19:43', 'Lucas 20:9', 'Lucas 21:10']",False,False,False,True,True,False,False,False,False
1033,jad_occurrence__1033,"[2, 52, 52, 54]","[11, 11, 16, 33]","['Exodus 33:2', 'Ioannes 11:16', 'Ioannes 16:28', 'Romanos 11:19']","[2, 52, 52, 54]","[11, 11, 16, 33]","['Exodus 33:2', 'Ioannes 11:16', 'Ioannes 16:28', 'Romanos 11:20']",True,True,False,True,True,True,True,True,False
